id_str,created_at,retweeted_status.user.screen_name,text,entities.user_mentions.0.screen_name,entities.hashtags.0.text,entities.hashtags.1.text,entities.hashtags.2.text,entities.urls.0.url,entities.media.0.media_url,retweet_count
623375595783778304,Tue Jul 21 06:14:58 +0000 2015,"","“In #Gaza we're always re-repairing what has been destroyed, over and over again"" Karima, 17. @UNICEFpalestine http://t.co/VYBUq1d0T3",UNICEFpalestine,Gaza,"","","",http://pbs.twimg.com/media/CKaszTCW8AAvckL.jpg,364
623341874988863488,Tue Jul 21 04:00:58 +0000 2015,"",Reflecting on action to #ENDviolence against women and girls: http://t.co/TtSORNhgeW,"",ENDviolence,"","",http://t.co/TtSORNhgeW,"",84
623327782920167429,Tue Jul 21 03:04:58 +0000 2015,"",“I just want these children to be happy and to live in peace.” A grandmother’s plea for peace in #Yemen http://t.co/5vXBDWhuPO,"",Yemen,"","",http://t.co/5vXBDWhuPO,"",169
623315202029826049,Tue Jul 21 02:14:59 +0000 2015,"",Passionate about children’s rights? We’re looking for a communication professional in our NYHQ. Apply by 31 July: http://t.co/ebpaTZMjOL,"","","","",http://t.co/ebpaTZMjOL,"",94
623307652404224000,Tue Jul 21 01:44:59 +0000 2015,"",What are the possibilities when #childmarriage isn't part of the equation? WATCH our video w/ @RLGrime http://t.co/kMJfleStJW #musicmonday,RLGRIME,childmarriage,musicmonday,"",http://t.co/kMJfleStJW,"",64
623303879376154624,Tue Jul 21 01:29:59 +0000 2015,"",A #Burundi girl waits &amp; guards her family’s belongings while they queue for registration in #Tanzania @UNICEFTanzania http://t.co/xlUl5W9OvB,UNICEFTanzania,Burundi,Tanzania,"","",http://pbs.twimg.com/media/CKZrk2TWoAA8ooe.jpg,162
623293811553357826,Tue Jul 21 00:49:59 +0000 2015,"",What does it mean to be human? Youth from #Zimbabwe #Canada &amp; #CostaRica team up to answer http://t.co/9XcZRZQ6mW via @VoicesOfYouth,voicesofyouth,Zimbabwe,Canada,CostaRica,http://t.co/9XcZRZQ6mW,"",57
623286261495791616,Tue Jul 21 00:19:59 +0000 2015,"","“My happiest day this year was when I received my certificate for 6th grade” Salsabeel, 11, #Gaza. #51days51children http://t.co/p9iDxsoroU","",Gaza,51days51children,"","",http://pbs.twimg.com/media/CKZbjWnWoAAlc83.jpg,246
623277454187196416,Mon Jul 20 23:44:59 +0000 2015,"",What does a digitally transformed business look like? Check out the @mitsmr survey: http://t.co/XGiWfz3MUc #digitalevolution @jimrosenberg,mitsmr,digitalevolution,"","",http://t.co/XGiWfz3MUc,"",41
623269903563423745,Mon Jul 20 23:14:59 +0000 2015,"",“Education is what will give children a better future” Meet Iman Abdullah from @UNICEFiraq in latest Faces of UNICEF http://t.co/x2WFgMy5Ys,UNICEFiraq,"","","",http://t.co/x2WFgMy5Ys,"",130
623258580364460032,Mon Jul 20 22:29:59 +0000 2015,"",#Ebola-hit Sierra Leone's fight to reduce maternal mortality – in pictures http://t.co/JFWGnIJzbK via @GdnDevelopment,GdnDevelopment,Ebola,"","",http://t.co/JFWGnIJzbK,"",69
623238449018073089,Mon Jul 20 21:10:00 +0000 2015,"",Young people are key to tackling #climatechange. Via @voicesofyouth http://t.co/9LqmWCIV85,voicesofyouth,climatechange,"","","",http://pbs.twimg.com/media/CKYwETfWwAAIKIp.jpg,211
623223850050977792,Mon Jul 20 20:11:59 +0000 2015,"",A #SouthSudan “Lost Boy” fights conflict with education http://t.co/HNe17FZ1XA via @nytimes @NickKristof,nytimes,SouthSudan,"","",http://t.co/HNe17FZ1XA,"",72
623206989603184640,Mon Jul 20 19:04:59 +0000 2015,"",".@BenjaminPerks on how character education can help teenagers get back on track &amp; lead stable, fulfilling lives http://t.co/7Ji1XuqJGx",BenjaminPerks,"","","",http://t.co/7Ji1XuqJGx,"",74
623193838753054721,Mon Jul 20 18:12:44 +0000 2015,"",.@unicef_uk ambassador @eddieizzard met child refugees from war-torn #Yemen in Djibouti http://t.co/MwrEaClRSb via @cnni,UNICEF_uk,Yemen,"","",http://t.co/MwrEaClRSb,"",74
623176856720707584,Mon Jul 20 17:05:15 +0000 2015,"",Reflecting on action to #ENDviolence against women and girls: http://t.co/TtSORMZEQm,"",ENDviolence,"","",http://t.co/TtSORMZEQm,"",98
623157520215973888,Mon Jul 20 15:48:25 +0000 2015,"",Huge milestone for UNICEF. Our #UReport platform hits 1 million active users! http://t.co/rukXRv55As @unicefinnovate,UNICEFinnovate,UReport,"","",http://t.co/rukXRv55As,"",60
623151085704859648,Mon Jul 20 15:22:51 +0000 2015,unicefssudan,RT @unicefssudan: Rainy season in #SouthSudan = more children at risk of dying from malaria. @UNICEF &amp; partners are distributing 20k mosqui…,unicefssudan,SouthSudan,"","","","",69
623145194586808320,Mon Jul 20 14:59:26 +0000 2015,UNICEF_UA,"RT @UNICEF_UA: #UkraineChildren play outdoors on recreation equipment at kindergarten in #Kramatorsk, Donetsk region @unicefceecis http://t…",UNICEF_UA,UkraineChildren,Kramatorsk,"","",http://pbs.twimg.com/media/CKW_9VQUAAA1SaZ.jpg,82
623134682578833408,Mon Jul 20 14:17:40 +0000 2015,voicesofyouth,RT @voicesofyouth: It's on us - let's lead the fight against #ClimateChange! Visit http://t.co/6cjlYm5Dsi and join the movement! http://t.c…,voicesofyouth,ClimateChange,"","",http://t.co/6cjlYm5Dsi,http://pbs.twimg.com/media/CKXGyPSWEAAJzGr.jpg,133
623117655009034241,Mon Jul 20 13:10:00 +0000 2015,"","A baby is weighed in Kavrepalanchok, one of the earthquake-affected areas in #Nepal. @unicef_nepal http://t.co/4ooMNwvSqe",unicef_nepal,Nepal,"","","",http://pbs.twimg.com/media/CKXCNKNWwAAZNQ2.png,125
623092488325230593,Mon Jul 20 11:30:00 +0000 2015,"",“I just want these children to be happy and to live in peace.” A grandmother’s plea for peace in #Yemen http://t.co/5vXBDWhuPO,"",Yemen,"","",http://t.co/5vXBDWhuPO,"",142
623063550702059520,Mon Jul 20 09:35:01 +0000 2015,"","20.4m people need water, sanitation and hygiene assistance in #Yemen. @UNICEFmena http://t.co/BaVXM6JOe9",UNICEFmena,Yemen,"","","",http://pbs.twimg.com/media/CKWQ_3xWIAAXT-b.jpg,344
623033098410848256,Mon Jul 20 07:34:00 +0000 2015,"",5 things you need to know about sanitation and drinking water: http://t.co/ASxzAdTcQz  #wateris,"",wateris,"","",http://t.co/ASxzAdTcQz,"",133
623002641371688960,Mon Jul 20 05:32:59 +0000 2015,"",Watching these children share what #education means to them will inspire you: http://t.co/bwYdOejqXK,"",education,"","",http://t.co/bwYdOejqXK,"",154
622967914023493632,Mon Jul 20 03:14:59 +0000 2015,"",Investing in education for children leads to more peaceful societies. @UNICEFEthiopia http://t.co/dd3FmjqP1n,UNICEFEthiopia,"","","","",http://pbs.twimg.com/media/CKU6BF6WgAAk56P.jpg,292
622936456793878529,Mon Jul 20 01:09:59 +0000 2015,"",This school principal’s dedication to her students in #Iraq will inspire you http://t.co/T531Gu7fsn    @UNICEFIraq http://t.co/dfNuUOORiF,UNICEFiraq,Iraq,"","",http://t.co/T531Gu7fsn,http://pbs.twimg.com/media/CKUdaCrWgAAFVWB.jpg,160
622907011299180544,Sun Jul 19 23:12:59 +0000 2015,"",Children from poorest households are nearly 2x as likely to die before age 5 than children from the wealthiest http://t.co/CTSHOVLcjv,"","","","","",http://pbs.twimg.com/media/CKUCoFYWsAETcbk.jpg,324
622876567816044544,Sun Jul 19 21:12:00 +0000 2015,"","From #childmarriage to discrimination, girls too often face barriers to #education. http://t.co/lMoHUblgZR","",childmarriage,education,"","",http://pbs.twimg.com/media/CKTm7_-WUAAnF3O.jpg,640
622847120194818049,Sun Jul 19 19:15:00 +0000 2015,"","“It’s as if we’re living on the street.” Malak, 12, describes the destroyed building in #Gaza her family calls home http://t.co/pGO6J7YdaB","",Gaza,"","",http://t.co/pGO6J7YdaB,"",137
622816921977778176,Sun Jul 19 17:15:00 +0000 2015,"",Altitude sickness? Not for these young #Bhutan monks taking football to new heights @GoPro http://t.co/es6bsF0lim #TeamUNICEF,GoPro,Bhutan,TeamUNICEF,"",http://t.co/es6bsF0lim,"",52
622786725908217856,Sun Jul 19 15:15:00 +0000 2015,"",Social worker Yusuf holds 4-year-old Musu who lost both parents to #Ebola in Sierra Leone http://t.co/5pFmfYvrt6 http://t.co/KTpJmmw8wi,"",Ebola,"","",http://t.co/5pFmfYvrt6,http://pbs.twimg.com/media/CKSVOjEWEAASKg8.jpg,128
622755518738755584,Sun Jul 19 13:11:00 +0000 2015,"",Want to innovate pediatric care in #Cambodia? How one hospital set up a playground to do just that. http://t.co/C07rEcvlPy,"",Cambodia,"","",http://t.co/C07rEcvlPy,"",87
622725067076694016,Sun Jul 19 11:10:00 +0000 2015,"","“The happiest moment of my life was when I learnt that this last war was finally over” Obeida, 12, from #Gaza. http://t.co/2Z8yCjDQgD","",Gaza,"","","",http://pbs.twimg.com/media/CKRdJieXAAAhRNj.jpg,273
622697387983785984,Sun Jul 19 09:20:01 +0000 2015,"","Walking 4 hours to reach supplies drop in #SouthSudan, via @unicefssudan http://t.co/QyehaZe4vq",unicefssudan,SouthSudan,"","","",http://pbs.twimg.com/media/CKRD-aBWcAAVfOK.jpg,205
622655604281212928,Sun Jul 19 06:33:59 +0000 2015,"",“I never imagined doing this” What this girl in Sierra Leone does after losing her parents to #Ebola will inspire you http://t.co/iqdVRrHGjV,"",Ebola,"","",http://t.co/iqdVRrHGjV,"",126
622565511814062080,Sun Jul 19 00:35:59 +0000 2015,"",1 extra year of education = 10% increase in personal income. Imagine this multiplied across an entire nation http://t.co/ezH7WYLE7R,"","","","","",http://pbs.twimg.com/media/CKPMCMyWwAESHXQ.jpg,349
622530029898084352,Sat Jul 18 22:14:59 +0000 2015,"","“I want to be a nurse” Salley, 13, shares her dreams after losing both parents to #Ebola in Sierra Leone http://t.co/vLeB5WzWdO","",Ebola,"","",http://t.co/vLeB5WzWdO,"",119
622499831513268224,Sat Jul 18 20:14:59 +0000 2015,"","“I miss my house and friends” #Yemen’s marginalized children like Jamal, 13, are caught in the middle of the conflict http://t.co/4VpDttvhMe","",Yemen,"","",http://t.co/4VpDttvhMe,"",174
622469633292005376,Sat Jul 18 18:15:00 +0000 2015,"","Guinea, Sierra Leone &amp; Liberia need help to recover from #Ebola &amp; build up resilience to confront future epidemics http://t.co/xBkcXvujeb","",Ebola,"","",http://t.co/xBkcXvujeb,"",103
622439433783091200,Sat Jul 18 16:15:00 +0000 2015,"",“I just want these children to be happy and to live in peace.” A grandmother’s plea for peace in #Yemen http://t.co/5vXBDWhuPO,"",Yemen,"","",http://t.co/5vXBDWhuPO,"",171
622423584657555456,Sat Jul 18 15:12:01 +0000 2015,bbclysedoucet,RT @bbclysedoucet: Comedian Eddie Izzard @UNICEF Ambassador on very serious situation in #Yemen (where he was born) https://t.co/35Y3DTcURp,bbclysedoucet,Yemen,"","",https://t.co/35Y3DTcURp,"",64
622422517614026757,Sat Jul 18 15:07:46 +0000 2015,"","Remembering Nelson #Mandela today, a true champion for children, on what would have been his 97th birthday. #Madiba http://t.co/yjSPfnrDul","",Mandela,Madiba,"","",http://pbs.twimg.com/media/CKNJ-zQUsAA9Ig5.jpg,1037
622405460008767490,Sat Jul 18 14:00:00 +0000 2015,"",All it takes is one selfless act. Visit http://t.co/V8dgcevmcb and be inspired. @VoicesofYouth http://t.co/XxvLoH160z,voicesofyouth,"","","",http://t.co/V8dgcevmcb,http://pbs.twimg.com/media/CKM6d9qWEAEOhpl.jpg,189
622362680901378048,Sat Jul 18 11:10:00 +0000 2015,"",Education is facing a two-pronged crisis. Too many children are #outofschool &amp; many in school aren’t learning http://t.co/l6iV0nrWaK,"",outofschool,"","",http://t.co/l6iV0nrWaK,"",201
622317380673404928,Sat Jul 18 08:10:00 +0000 2015,"",91% of the world's population has access to clean drinking water. Let's reach the last 9% #wateris http://t.co/RAqM4NlyNl,"",wateris,"","","",http://pbs.twimg.com/media/CKLqXEHWoAA_Pl8.jpg,334
622272077500936192,Sat Jul 18 05:09:59 +0000 2015,"",#Malala: ‘I promised myself that I’m going to help people’ http://t.co/FKGnYaCyay  via @BBCWorld,BBCWorld,Malala,"","",http://t.co/FKGnYaCyay,"",238
622242884180426752,Sat Jul 18 03:13:58 +0000 2015,"",“#Education is the most powerful weapon you can use to change the world.” - @NelsonMandela http://t.co/5N3PVboawZ,NelsonMandela,Education,"","","",http://pbs.twimg.com/media/CKKmmzbWgAEQ-Uf.jpg,771
622212937877467136,Sat Jul 18 01:14:59 +0000 2015,"",#Yemen: children seeking safety in caves - the ongoing conflict is taking a devastating toll on them. @UNICEF_Yemen http://t.co/YC9UBFzVkN,UNICEF_Yemen,Yemen,"","","",http://pbs.twimg.com/media/CKKLXsiWIAAu6XL.jpg,302
622182739853357057,Fri Jul 17 23:14:59 +0000 2015,"","“Because I want a good life, I will study” Aliza, 17, from #SouthSudan. @unicefssudan #BacktoLearning http://t.co/iS4M8VZIrk",unicefssudan,SouthSudan,BacktoLearning,"","",http://pbs.twimg.com/media/CKJv58WWIAE34AH.jpg,198
622152543964106753,Fri Jul 17 21:15:00 +0000 2015,"",Social worker Yusuf holds 4-year-old Musu who lost both parents to #Ebola in Sierra Leone http://t.co/5pFmfYvrt6 http://t.co/WFDWcCa1sG,"",Ebola,"","",http://t.co/5pFmfYvrt6,http://pbs.twimg.com/media/CKJUcTQWcAAe0vc.jpg,157
622122340512583680,Fri Jul 17 19:14:59 +0000 2015,"",5 things you need to know about sanitation and drinking water: http://t.co/ASxzAdTcQz #wateris,"",wateris,"","",http://t.co/ASxzAdTcQz,"",98
622092146053652481,Fri Jul 17 17:15:00 +0000 2015,"",Life after release by #CAR armed groups: How over 350 children are learning to be children again http://t.co/EpGQDpyFA0 via @TheWorldPost,TheWorldPost,CAR,"","",http://t.co/EpGQDpyFA0,"",71
622061949086498816,Fri Jul 17 15:15:00 +0000 2015,"","Beda Anakur, coordinator of mother-teacher association, is fighting for #education in #Chad. @UNICEFChad http://t.co/RzT5r1Wcst",UNICEFChad,education,Chad,"","",http://pbs.twimg.com/media/CKICC_fWEAETerM.jpg,148
622031746780037121,Fri Jul 17 13:14:59 +0000 2015,"",How we’re improving access to water for more than 120k #Burundi refugees in Tanzania http://t.co/i1ZPwy6MLO,"",Burundi,"","",http://t.co/i1ZPwy6MLO,"",91
622001548336492544,Fri Jul 17 11:15:00 +0000 2015,"","“I feel good doing this work” Meet Yusuf, social worker for children orphaned by #Ebola like Musu, 4. http://t.co/5pFmfYvrt6","",Ebola,"","",http://t.co/5pFmfYvrt6,"",96
621971352912830464,Fri Jul 17 09:15:00 +0000 2015,"","In fight against #Ebola, help is needed for recovery to take root in the 3 most-affected countries http://t.co/xBkcXvujeb #EbolaResponse","",Ebola,EbolaResponse,"",http://t.co/xBkcXvujeb,"",77
621948704203907072,Fri Jul 17 07:45:00 +0000 2015,"",“I never imagined doing this” What this girl in Sierra Leone does after losing her parents to #Ebola will inspire you http://t.co/iqdVRrHGjV,"",Ebola,"","",http://t.co/iqdVRrHGjV,"",102
621909938869268480,Fri Jul 17 05:10:58 +0000 2015,"","“In #Gaza we're always re-repairing what has been destroyed, over and over again"" Karima, 17. @UNICEFpalestine http://t.co/2giQEZS7tO",UNICEFpalestine,Gaza,"","","",http://pbs.twimg.com/media/CKF3y1fXAAAPedq.jpg,448
621880749663371264,Fri Jul 17 03:14:59 +0000 2015,"","“It’s as if we’re living on the street.” Malak, 12, describes the destroyed building in #Gaza her family calls home http://t.co/pGO6J7YdaB","",Gaza,"","",http://t.co/pGO6J7YdaB,"",116
621850551496613888,Fri Jul 17 01:14:59 +0000 2015,"",The number of children and teenagers murdered in #Brazil has more than doubled in 20 years http://t.co/3woheASOST @UNICEFmedia @unicefbrasil,UNICEFmedia,Brazil,"","",http://t.co/3woheASOST,"",106
621835451515686912,Fri Jul 17 00:14:59 +0000 2015,"","This little one is among 175,000 #UkraineChildren uprooted by conflict. via @UNHCRUkraine http://t.co/ypZIxygKvf",UNHCRUkraine,UkraineChildren,"","","",http://pbs.twimg.com/media/CKE0DGaWoAAcY2g.jpg,94
621820350813351937,Thu Jul 16 23:14:59 +0000 2015,"",3 weeks to go in our #wearablesforgood design challenge: http://t.co/fe65xLoyr4 via @EBNonline @UNICEFinnovate,EBNonline,wearablesforgood,"","",http://t.co/fe65xLoyr4,"",48
621806512219013120,Thu Jul 16 22:19:59 +0000 2015,"",“I’m so scared. I can’t be in the room alone” A powerful story of sexual abuse by @voicesofyouth intern from #Nigeria http://t.co/qihMEWsm1d,voicesofyouth,Nigeria,"","",http://t.co/qihMEWsm1d,"",101
621793925716672513,Thu Jul 16 21:29:58 +0000 2015,"",“I just want these children to be happy and to live in peace.” A grandmother’s plea for peace in #Yemen http://t.co/5vXBDWhuPO,"",Yemen,"","",http://t.co/5vXBDWhuPO,"",185
621775055693987841,Thu Jul 16 20:14:59 +0000 2015,"",People with #HIV live almost 20 yrs longer than in 2001 due to better access to antiretroviral drugs http://t.co/KD35tNfPtw @GdnDevelopment,GdnDevelopment,HIV,"","",http://t.co/KD35tNfPtw,"",170
621758694716481536,Thu Jul 16 19:09:59 +0000 2015,"",Breaking down rumors and misinformation about #Ebola in #Guinea: http://t.co/wPDpyea3yQ #GetToZero,"",Ebola,Guinea,GetToZero,http://t.co/wPDpyea3yQ,"",64
621746111582203904,Thu Jul 16 18:19:59 +0000 2015,"",#Ebola: caring for Liberia’s orphans like Diamond and Secret: http://t.co/Omlt0syhEA via @BBCworld,BBCWorld,Ebola,"","",http://t.co/Omlt0syhEA,"",75
621728499334819840,Thu Jul 16 17:10:00 +0000 2015,"",Up to 1.3m in war-torn eastern #Ukraine facing acute water shortages http://t.co/cDaYfqGzzI via @Reuters,Reuters,Ukraine,"","",http://t.co/cDaYfqGzzI,"",54
621713924111605762,Thu Jul 16 16:12:05 +0000 2015,UNICEF_Yemen,"RT @UNICEF_Yemen: Eid Mubarak!
Wishing you and all #YemenChildren a peaceful 'Eid Al Fitr'
عيد مبارك!
كل عام و #أطفال_اليمن بخير وسلام http…",UNICEF_Yemen,YemenChildren,أطفال_اليمن,"","",http://pbs.twimg.com/media/CKDEIRlUAAA0R2E.jpg,204
621711591428476928,Thu Jul 16 16:02:48 +0000 2015,"",The number of children and teenagers murdered in #Brazil has more than doubled in 20 years http://t.co/3woheASOST @UNICEFmedia,UNICEFmedia,Brazil,"","",http://t.co/3woheASOST,"",101
621710166916997120,Thu Jul 16 15:57:09 +0000 2015,rickgladstone,"RT @rickgladstone: WHO &amp; Unicef report big progress since 2000 in vaccinating world's children against life-threatening diseases.
http://t.…",rickgladstone,"","","",http://t.co/rasxQu5ElO,"",40
621685761289666561,Thu Jul 16 14:20:10 +0000 2015,"",.@UNICEF_uk Ambassador @eddieizzard met child refugees from #Yemen fleeing the horror of war http://t.co/gHgZ3TTU7V http://t.co/mzkxYX7YPd,UNICEF_uk,Yemen,"","",http://t.co/gHgZ3TTU7V,http://pbs.twimg.com/media/CKCr5-5WEAACqwd.jpg,126
621684860994912256,Thu Jul 16 14:16:35 +0000 2015,UNICEFmena,RT @UNICEFmena: “Peace can only be achieved through education” More: http://t.co/ySE9qecPcU http://t.co/BuPXUr2zbx,UNICEFmena,"","","",http://t.co/ySE9qecPcU,http://pbs.twimg.com/media/CKBMX8hUkAA6z_L.jpg,274
621682244692873216,Thu Jul 16 14:06:12 +0000 2015,yokabrandt,"RT @yokabrandt: In #Addis, we're urging leaders to translate commitments to invest in children into action http://t.co/OlXvPdWUmz #FFD3 @UN…",yokabrandt,Addis,FFD3,"",http://t.co/OlXvPdWUmz,"",32
621675080616161280,Thu Jul 16 13:37:44 +0000 2015,"",We must turn commitments into action &amp; make sure the most vulnerable children are at the heart of the #SDGs.  https://t.co/O49CWOuyUf,"",SDGs,"","",https://t.co/O49CWOuyUf,"",76
621673138254966784,Thu Jul 16 13:30:00 +0000 2015,"","“I want to be a doctor so I can treat people, like the doctors who treated me” Ibrahim, 9, #Gaza. #51days51children http://t.co/QIJWctGLj7","",Gaza,51days51children,"","",http://pbs.twimg.com/media/CKCgbOHWgAAqJlp.jpg,529
621669233123033088,Thu Jul 16 13:14:29 +0000 2015,"","Translate commitments to invest in children into action, UNICEF urges leaders at #FFD3 http://t.co/pIbRDUcJHq @UNICEFmedia",UNICEFmedia,FFD3,"","",http://t.co/pIbRDUcJHq,"",48
621656778166665216,Thu Jul 16 12:25:00 +0000 2015,"",Investing in education for children leads to more peaceful societies. @UNICEFEthiopia #FFD3 http://t.co/0J6KkC3jIa,UNICEFEthiopia,FFD3,"","","",http://pbs.twimg.com/media/CKCRi8cWEAAFgs0.jpg,238
621629093818277888,Thu Jul 16 10:34:59 +0000 2015,"","“I feel good doing this work” Meet Yusuf, social worker for children orphaned by #Ebola like Musu, 4. http://t.co/5pFmfYvrt6","",Ebola,"","",http://t.co/5pFmfYvrt6,"",115
621610223401353217,Thu Jul 16 09:20:00 +0000 2015,"",Education is facing a two-pronged crisis. Too many children are #outofschool &amp; many in school aren’t learning #FFD3 http://t.co/l6iV0nrWaK,"",outofschool,FFD3,"",http://t.co/l6iV0nrWaK,"",126
621577509436542976,Thu Jul 16 07:10:01 +0000 2015,"","Undernutrition lowers GDP for Egypt by 1.9%, Uganda by 5.6% and Ethiopia by 16.5%. @UNICEFEthiopia #FFD3 http://t.co/Hw87V3Kq8C",UNICEFEthiopia,FFD3,"","","",http://pbs.twimg.com/media/CKBJc44WIAAsl5K.jpg,155
621529940274606080,Thu Jul 16 04:00:59 +0000 2015,"",Just $74 gives a child living in an emergency an #education. And a future. #FFD3 http://t.co/79pscc6vtc,"",education,FFD3,"","",http://pbs.twimg.com/media/CKAeL-9WEAABNd1.png,164
621518361772597248,Thu Jul 16 03:14:59 +0000 2015,"",“I never imagined doing this” What this girl in Sierra Leone does after losing her parents to #Ebola will inspire you http://t.co/iqdVRrHGjV,"",Ebola,"","",http://t.co/iqdVRrHGjV,"",75
621507037428629504,Thu Jul 16 02:29:59 +0000 2015,"",Life after release by #CAR armed groups: How over 350 children are learning to be children again http://t.co/EpGQDpyFA0 via @TheWorldPost,TheWorldPost,CAR,"","",http://t.co/EpGQDpyFA0,"",54
621491938823401472,Thu Jul 16 01:29:59 +0000 2015,"","How a child-friendly space is helping Ali, 15, learn, socialize &amp; play in #Iraq.  http://t.co/zC6jaCewCA @UNICEFIraq http://t.co/oRp8Pcnnr1",UNICEFiraq,Iraq,"","",http://t.co/zC6jaCewCA,http://pbs.twimg.com/media/CJ_7oB7WcAAktV_.jpg,111
621484389302706176,Thu Jul 16 00:59:59 +0000 2015,"",“I just want these children to be happy and to live in peace.” A grandmother’s plea for peace in #Yemen http://t.co/5vXBDWhuPO,"",Yemen,"","",http://t.co/5vXBDWhuPO,"",123
621476837315715072,Thu Jul 16 00:29:59 +0000 2015,"",Social worker Yusuf holds 4-year-old Musu who lost both parents to #Ebola in Sierra Leone http://t.co/5pFmfYvrt6 http://t.co/N8crWqxd5b,"",Ebola,"","",http://t.co/5pFmfYvrt6,http://pbs.twimg.com/media/CJ_t5ATWIAAQqcn.jpg,123
621459224124596224,Wed Jul 15 23:19:59 +0000 2015,"","Ahmed, 10, finds nothing to buy in Saada market following airstrike, there's only shrapnel. #Yemen @UNICEF_Yemen http://t.co/0mTaYkLT2Q",UNICEF_Yemen,Yemen,"","","",http://pbs.twimg.com/media/CJ_d3yGWsAEiZ16.jpg,208
621441605950644224,Wed Jul 15 22:09:59 +0000 2015,"","In #Chad, 1 in 6 children die before age 5 - mostly from preventable diseases &amp; malnutrition. #FFD3 @UNICEFChad http://t.co/oN2njEhOIL",UNICEFChad,Chad,FFD3,"","",http://pbs.twimg.com/media/CJ_N2RVWUAEyy5B.jpg,173
621427764193792001,Wed Jul 15 21:14:59 +0000 2015,"",#Malala: ‘I promised myself that I’m going to help people’ http://t.co/FKGnYaCyay via @BBCWorld,BBCWorld,Malala,"","",http://t.co/FKGnYaCyay,"",162
621427004676698112,Wed Jul 15 21:11:58 +0000 2015,SustDev,RT @SustDev: Addis Ababa Action Agenda agreed in Ethiopia! Get the details here: http://t.co/mu7nebWegE  #FFD3  #Action2015 http://t.co/l4Q…,SustDev,FFD3,Action2015,"",http://t.co/mu7nebWegE,http://pbs.twimg.com/media/CJ-4D5XW8AIBrdk.jpg,140
621426937475506177,Wed Jul 15 21:11:42 +0000 2015,olavkjorven,RT @olavkjorven: Congratulating the UN's 193 Member States with historic #FFD3 agreement in #AddisAbaba - You've laid financial foundation …,olavkjorven,FFD3,AddisAbaba,SDGs,"","",33
621412668759478272,Wed Jul 15 20:15:00 +0000 2015,"","At the current rate of progress, 119m children will still be stunted in 2030 #FFD3 http://t.co/UUchArCdlw","",FFD3,"","","",http://pbs.twimg.com/media/CJ-zh57WoAAwohf.jpg,126
621393166265151488,Wed Jul 15 18:57:30 +0000 2015,UNICEFEthiopia,RT @UNICEFEthiopia: .@yokabrandt A child born to a mother who can read is 50% more likely to survive past age 5. #FFD3 @GlobalFund http://t…,UNICEFEthiopia,FFD3,"","","",http://pbs.twimg.com/media/CJ9_G6kUEAIy7Kx.jpg,105
621385992960901120,Wed Jul 15 18:29:00 +0000 2015,"",All it takes is one selfless act. Visit http://t.co/dGZqOCDZEM and be inspired. @VoicesofYouth http://t.co/ftZCC799uI,voicesofyouth,"","","",http://t.co/dGZqOCDZEM,http://pbs.twimg.com/media/CJ-bRK9WUAAMJAm.jpg,145
621378293795786753,Wed Jul 15 17:58:24 +0000 2015,"",Does access to a functioning toilet ensure safe disposal of children’s poo? http://t.co/cKRfWBp5PB @WorldBankWater http://t.co/HwHyy1OUWT,WorldBankWater,"","","",http://t.co/cKRfWBp5PB,http://pbs.twimg.com/media/CJ-URAfW8AA9VDr.jpg,99
621354786630279168,Wed Jul 15 16:25:00 +0000 2015,"","Guinea, Sierra Leone &amp; Liberia need help to recover from #Ebola &amp; build up resilience to confront future epidemics http://t.co/xBkcXvujeb","",Ebola,"","",http://t.co/xBkcXvujeb,"",82
621348802365157376,Wed Jul 15 16:01:13 +0000 2015,WorldBankWater,RT @WorldBankWater: BLOG: What happens when your child’s playground is also the potty? http://t.co/ZpuXt445BA #opendefecation #SDG6 #WASH h…,WorldBankWater,opendefecation,SDG6,WASH,http://t.co/ZpuXt445BA,http://pbs.twimg.com/media/CJ9fC9VWwAAb4lb.jpg,126
621344722175565824,Wed Jul 15 15:45:00 +0000 2015,"",Investing in education for children leads to more peaceful societies. @UNICEFEthiopia #FFD3 http://t.co/77yuexTfzV,UNICEFEthiopia,FFD3,"","","",http://pbs.twimg.com/media/CJ91u5RWoAARUTr.jpg,208
621337172189282304,Wed Jul 15 15:15:00 +0000 2015,"",Watching these children share what #education means to them will inspire you: http://t.co/bwYdOejqXK #FFD3,"",education,FFD3,"",http://t.co/bwYdOejqXK,"",112
621334659746635780,Wed Jul 15 15:05:01 +0000 2015,"","“In #Gaza we're always re-repairing what has been destroyed, over and over again"" Karima, 17. @UNICEFpalestine http://t.co/v7B9Kw0DtB",UNICEFpalestine,Gaza,"","","",http://pbs.twimg.com/media/CJ9slLTXAAEwaRU.jpg,249
621314523031556096,Wed Jul 15 13:45:00 +0000 2015,"","Beda Anakur, coordinator of mother-teacher association, is fighting for #education in #Chad. @UNICEFChad http://t.co/YQDotP0K17",UNICEFChad,education,Chad,"","",http://pbs.twimg.com/media/CJ9aREQWsAABm4f.jpg,87
621304902090911745,Wed Jul 15 13:06:46 +0000 2015,UNICEFEthiopia,"RT @UNICEFEthiopia: .@yokabrandt We must make sure that the most vulnerable, disadvantaged children are at the heart of the #SDGs #FFD3 htt…",UNICEFEthiopia,SDGs,FFD3,"","",http://pbs.twimg.com/media/CJ8uNtdWUAAUfIJ.jpg,51
